2012,"""00110412""",דיור ובינוי,61550,2014,"""00110403""",ביקורת,1080,"""00110403"""
2012,"""00110501""",רזרבה לשכר,3890,2014,"""00110404""",מחשוב,9032,"""00110404"""
,,,,2014,"""00110407""",ביקורת על מימון בחירות,480,"""00110407"""
,,,,2014,"""00110408""",ביקורת מימון בחירות,265,"""00110408"""
,,,,2014,"""00110410""",אבטחה,1978,"""00110410"""
,,,,2014,"""00110416""",רכישת כלי רכב,480,"""00110416"""
,,,,2014,"""00110501""",רזרבה לשכר,5710,"""00110501"""
2012,"""00121101""",גמלאות מקופת המדינה,9141687,2014,"""00121101""",גמלאות מקופת המדינה,10033852,"""00121101"""
2012,"""00121102""","גמלאות עפ""י הסכמים",662187,2014,"""00121102""","גמלאות עפ""י הסכמים",829245,"""00121102"""
2012,"""00121201""",הסדר קרנות הפנסיה,3700000,2014,"""00121201""",הסדר קרנות הפנסיה,3800000,"""00121201"""
2012,"""00121301""",תפעול מנהלת הגמלאות,24321,2014,"""00121301""",תפעול מנהלת הגמלאות,34526,"""00121301"""
2012,"""00122001""",רזרבה,675,2014,"""00122001""",רזרבה,308153,"""00122001"""
2012,"""00130101""",פיצויים לנפגעים ונזקי,704,2014,"""00130101""",פיצויים לנפגעים ונזקי,530,"""00130101"""
2012,"""00130102""",השתתפויות ותרומות,75,2014,"""00130103""",הקלות במיסים,117082,"""00130103"""
2012,"""00130103""",הקלות במיסים,125843,2014,"""00130105""",הוצאות שונות,3358916,"""00130105"""
2012,"""00130104""",ריבית להוצאות משפטיות,543,2014,"""00130110""",שיפוי רשויות מקומיות,139100,"""00130110"""
2012,"""00130105""",הוצאות שונות,2294975,2014,"""00130119""",מימון הכח הרב לאומי,98875,"""00130119"""
2012,"""00130108""",השתתפות בחברה למפעלי,8693,2014,"""00130120""",פיתוח והפעלת תוכניות,1654,"""00130120"""
2012,"""00130110""",שיפוי רשויות מקומיות,18352,2014,"""00130122""",הפרטת בנקים,778,"""00130122"""
2012,"""00130119""",מימון הכח הרב לאומי,105330,2014,"""00130123""","פדיון אג""ח וניהול",2601,"""00130123"""
2012,"""00130120""",פיתוח והפעלת תוכניות,2229,2014,"""00130130""",רזרבה לפעולות מיוחדות,1229539,"""00130130"""
2012,"""00130122""",הפרטת בנקים,1010,,,,,
2012,"""00130123""","פדיון אג""ח וניהול",3377,,,,,
2012,"""00130126""",ניהול קרנות הון סיכון,304,,,,,
2012,"""00130130""",רזרבה לפעולות מיוחדות,899845,,,,,
2012,"""00140101""",מימון מפלגות שוטף,122614,2014,"""00141001""",מימון מפלגות שוטף,127480,"""00140101"""
2012,"""00140201""",רזרבה להתייקרויות,3386,2014,"""00142001""",הכנות לקראת הבחירות,11000,"""00143001"""
2012,"""00143001""",הכנות לקראת הבחירות,11000,2014,"""00149001""",רזרבה להתייקרויות +,4251,"""00143005"""
2012,"""00143005""",רזרבה להתייקרויות -,737,,,,,
2012,"""00150102""",תקציב הביטחון,50352073,2014,"""00150102""",תקציב הביטחון,50109744,"""00150102"""
,,,,2014,"""00150110""",מגן רקיע,38800,חדש
,,,,2014,"""00150201""",תקציב הרשות לפינוי,26190,"""00150201"""
,,,,2014,"""00153001""",תקציב פרוייקטי המעבר,602138,"""00153001"""
,,,,2014,"""00154001""",עלויות תכנון,75201,"""00154001"""
2012,"""00160201""",סופת חול,54292,2014,"""00161501""",כיבוי אש,24250,"""00160701"""
2012,"""00160202""","רכש ציוד אב""כ",47000,2014,"""00161601""",שכר,7473,"""00161001"""
2012,"""00160205""",מרכז חומרים מסוכנים,1609,2014,"""00161602""",הקמה ואחזקת מרכיבי,55040,"""00161005"""
2012,"""00160501""",תוכניות רב שנתיות,500,2014,"""00161603""",מיגון הניוד ביהודה,2913,"""00161004"""
2012,"""00160601""",רזרבה,8938,2014,"""00161604""",מיגון יישובי סובב עזה,1121,"""00161008"""
2012,"""00161001""",תקן קבע יעודי ותפעול,1553,2014,"""00161701""",שכר,25682,"""00161101"""
2012,"""00161002""","תכניות מיקלוט, מיגון",47590,2014,"""00161702""",תפעול,25220,חדש. הסעיף הקודם פוצל
2012,"""00161003""",תוכנית גאות ושפל-מיגון,11685,2014,"""00161703""",חיזוק עורף לאומי,164900,"""00160801"""
2012,"""00161004""","""אזורים בטחוניים",1141,2014,"""00161801""",רזרבה,9482,"""00160601"""
2012,"""00161005""",אחזקת מרכיבי ביטחון,14562,,,,,
2012,"""00161008""",מיגון יישובי סובב עזה,1143,,,,,
2012,"""00161101""",אמרכלות רשות החירום,14061,,,,,
2012,"""00173101""",מטה צבאי,35815,2014,"""00173101""",מטה צבאי,22074,"""00173101"""
2012,"""00173108""",יחידת הפיקוח,8843,2014,"""00173103""",מטה אזרחי,1553,"""00173103"""
